Timestamp (ms),Wrist Gyroscope X (deg/s),Wrist Gyroscope Y (deg/s),Wrist Gyroscope Z (deg/s),Wrist Accelerometer X (g),Wrist Accelerometer Y (g),Wrist Accelerometer Z (g),Wrist Roll (deg),Wrist Pitch (deg),Wrist Yaw (deg),Arm Gyroscope X (deg/s),Arm Gyroscope Y (deg/s),Arm Gyroscope Z (deg/s),Arm Accelerometer X (g),Arm Accelerometer Y (g),Arm Accelerometer Z (g),Arm Roll (deg),Arm Pitch (deg),Arm Yaw (deg),Wrist Gyroscope Magnitude (deg/s),Wrist Accelerometer Magnitude (g),Arm Gyroscope Magnitude (deg/s),Arm Accelerometer Magnitude (g),Difference Roll (deg),Difference Pitch (deg),Difference Yaw (deg)
0.0,2.20284,-0.676267,-0.634651,-0.970904,-0.139417,0.128093,-46.958977,78.466843,-179.622314,2.551049,-0.508697,-0.650978,-0.968624,-0.06617,0.195507,-23.446823,77.563881,95.008232,2.390109414376254,0.9891913332384186,2.6814913750922265,0.9903705919124416,23.512154,-0.9029620000000024,274.630546
19.984,2.339091,-0.580742,-0.7721965,-0.973398,-0.1438905,0.1308205,-46.9526255,78.4571115,-179.6458205,2.095247,0.3837035,-0.616614,-0.9651765,-0.066605,0.2002115,-23.4507915,77.5729525,94.9861565,2.5307894838285643,0.9926339434124244,2.217543954900838,0.9879709241215048,23.501834,-0.8841589999999968,274.631977
39.969,2.216472,-0.3971616666666666,-0.834944,-0.970558,-0.1447226666666666,0.134198,-46.95508833333333,78.448194,-179.67867033333334,1.299195,0.8157043333333333,-0.7777033333333333,-0.9663983333333332,-0.0723886666666666,0.2047423333333333,-23.497511666666668,77.580526,94.934026,2.4015863506002537,0.9904224274596728,1.719913858924788,0.99049749156169,23.457576666666665,-0.8676679999999948,274.61269633333336
59.953,1.848318,-0.0797614999999999,-0.804161,-0.97106775,-0.1454052499999999,0.13830675,-46.9731475,78.4426785,-179.72065750000002,0.67815625,1.04983325,-0.82340625,-0.96859025,-0.07821175,0.2072715,-23.5637365,77.5877135,94.870264,2.017254629422684,0.991586616949416,1.496677521966134,0.993602347493893,23.409411,-0.8549649999999964,274.59092150000004
79.937,1.4903544,0.2656716,-0.7063468,-0.9717478,-0.1457532,0.1400366,-47.0072114,78.4421632,-179.7717042,0.3837502,1.0209564,-0.8447758000000001,-0.97027,-0.0810974,0.2064039999999999,-23.6302972,77.5930484,94.807904,1.6705278921694662,0.9925462364316536,1.379587742395039,0.9952905467263116,23.3769142,-0.8491147999999953,274.5796082
99.921,1.0890308,0.7792899999999999,-0.6003232000000001,-0.972918,-0.1458628,0.1428334,-47.0665986,78.44189,-107.86830460000002,-0.0101417999999999,1.135351,-0.8648844,-0.9712644,-0.086,0.2051606,-23.7341992,77.6027744,94.701448,1.4675383919703362,0.9941060161287628,1.4272875585079554,0.9964142745363096,23.3323994,-0.8391155999999966,202.56975260000004
119.905,0.5738932,1.2133740000000002,-0.4327074000000001,-0.9718456,-0.143256,0.1418588,-47.1524902,78.4513154,-35.98099679999999,-0.0645107999999999,0.940947,-0.8401558,-0.9721862,-0.087279,0.2008578,-23.8369808,77.6110782,94.5975784,1.4102714500751268,0.9925371886800012,1.2630932936245365,0.9965477846708004,23.3155094,-0.8402371999999986,130.5785752
139.889,0.1138874,1.4069172,-0.3103216,-0.9729422,-0.1425012,0.1390424,-47.2569138,78.46657719999999,35.8996368,0.3130061999999999,0.8969518000000001,-0.6532106,-0.9715722,-0.0855498,0.1942588,-23.917250000000003,77.6237018,94.5091232,1.4452286472946627,0.993104176579698,1.1529004730305388,0.9944887075629968,23.3396638,-0.8428754000000026,58.6094864
159.873,-0.0453794,1.3349024,-0.1938888,-0.9729884,-0.143025,0.1359664,-47.3582062,78.483368,107.7900696,0.7788082,0.9405131999999998,-0.4606112,-0.9697828,-0.083428,0.188744,-23.9741474,77.6416232,94.4350784,1.349672765612302,0.9927987908375594,1.3050938546046869,0.991495440179046,23.3840588,-0.8417448000000036,-13.3549912
179.857,0.0648502,1.1250774,-0.180485,-0.9734052,-0.1430426,0.1358704,-47.4408546,78.49739380000001,179.7021942,1.059712,1.0978928,-0.2842545999999999,-0.9698632,-0.0833708,0.1879586,-24.0170002,77.6640902,94.3697022,1.141306067475241,0.9931966745805988,1.552146513978948,0.9914200685485643,23.4238544,-0.8333036000000049,-85.332492
199.841,0.2023801999999999,0.9031268,-0.1975424,-0.9738846,-0.144728,0.1378966,-47.5043876,78.506572,179.6360474,0.954822,1.1296328,-0.1565172,-0.972604,-0.0819382,0.1918744,-24.044492400000003,77.6866122,94.3218156,0.9463713658115614,0.9941895595874662,1.4873644302643787,0.9947302120729018,23.4598952,-0.8199598000000037,-85.3142318
219.826,0.3976849999999999,0.7849746,-0.1985932,-0.9766528,-0.1484664,0.1411292,-47.5555894,78.511554,179.5787628,0.4260732,0.9759132,-0.0984286,-0.9760064,-0.0849102,0.1959436,-24.0746746,77.7041934,94.282077,0.9020963035931364,0.9979030086984604,1.069407843149862,0.999095655723695,23.4809148,-0.8073606000000041,-85.29668579999999
239.81,0.7699507999999999,0.7756649999999999,-0.1193206,-0.9787562,-0.1503632,0.141989,-47.5948938,78.5166336,179.525711,-0.1921962,0.5098138000000001,-0.1169754,-0.9788712,-0.0890896,0.1972058,-24.1100522,77.71164719999999,94.250023,1.0994170419954383,1.0003667662780886,0.5572546403306482,1.0025048182284413,23.4848416,-0.8049864000000013,-85.27568799999999
259.794,1.1462656,0.8119799999999999,-0.1235246,-0.9811802,-0.150971,0.1407456,-47.6330148,78.5225814,179.46473379999998,-0.3834746000000001,0.0548048,-0.1627314,-0.9806632,-0.0917564,0.1956674,-24.144027800000003,77.7107194,94.223633,1.410139948001091,1.0026545524917343,0.4201640673524571,1.0041938459271498,23.488987,-0.8118619999999993,-85.2411008
279.778,1.4192164,0.6727418000000001,-0.1477858,-0.982296,-0.1510545999999999,0.1376678,-47.663539400000005,78.527484,179.4007842,-0.1600058,-0.2514922,-0.1524104,-0.9810156,-0.0914518,0.1935438,-24.1625602,77.705481,94.208481,1.5775288783974255,1.0033321219586264,0.3347821869852696,1.0040987210852526,23.5009792,-0.8220030000000008,-85.1923032
299.762,1.707345,0.4146739999999999,-0.2324589999999999,-0.9828004,-0.151568,0.1350602,-47.681457,78.52844379999999,179.3388212,0.2424849999999999,-0.2772529999999999,-0.2325859999999999,-0.9795436,-0.0921944,0.190796,-24.183334,77.7001876,94.1829804,1.7722919234657706,1.0035490732835142,0.4356196146065968,1.0022018685416227,23.498123,-0.8282561999999984,-85.1558408
319.746,2.2196352,0.0994902,-0.312475,-0.9814094,-0.1489838,0.1349657999999999,-47.6667864,78.524896,179.2991026,0.7929957999999999,-0.1722892,-0.2057179999999999,-0.9787814,-0.0915786,0.1901759999999999,-24.1937414,77.69745780000001,94.1567902,2.2437288932935013,1.001786579187623,0.8371653377787925,1.001282467608377,23.473045000000003,-0.8274381999999975,-85.1423124
339.73,2.2361228,-0.0910052,-0.4439282,-0.9800692,-0.147103,0.1361399999999999,-47.6407624,78.51705919999999,179.27103259999998,1.3220942,-0.0169514,-0.1606458,-0.977409,-0.0892844,0.1928262,-24.1870686,77.69698020000001,94.1368744,2.2815782629272485,1.000354451680823,1.331926235454967,1.000240971351804,23.453693800000003,-0.8200789999999956,-85.13415819999999
359.714,2.178451,-0.2328808,-0.4552944,-0.9775996,-0.1462598,0.1384386,-47.6001886,78.5064072,179.26059859999998,1.4682394,0.0968498,-0.1673559999999999,-0.9764506,-0.0872984,0.1962048,-24.1738114,77.6971282,94.1202956,2.237671829621359,0.9981273230335695,1.4809168951053262,0.9997865314285646,23.4263772,-0.8092789999999951,-85.14030299999999
379.699,1.9410258,-0.2244832,-0.391555,-0.9753386,-0.1439534,0.140366,-47.5526344,78.49690100000001,179.2656462,1.2701308,0.0822284,-0.1211709999999999,-0.975026,-0.0865846,0.1979962,-24.1565298,77.69645080000001,94.1117094,1.992809369049855,0.9958466648925024,1.278544551478829,0.998686682021744,23.3961046,-0.8004501999999946,-85.1539368
399.683,1.610875,-0.1081524,-0.2380528,-0.9730314,-0.1430724,0.1406006,-47.508236,78.4913162,179.2779692,0.9368518,0.0671388,0.096893,-0.972855,-0.0854066,0.1988609999999999,-24.1235718,77.6968582,94.1258192,1.6319572123185706,0.9934930023649284,0.9442389353747704,0.9966377655244456,23.3846642,-0.7944579999999946,-85.15214999999999
419.667,1.2653950000000005,0.1178323999999999,-0.0574477999999999,-0.972091,-0.1444369999999999,0.1384618,-47.4826546,78.4916504,179.2817382,0.7373676,0.0617274,0.1931341999999999,-0.971413,-0.0863414,0.1982288,-24.0897152,77.697879,94.1450972,1.272167139270466,0.992468956345356,0.7647366008307436,0.9951847622790456,23.3929394,-0.7937713999999942,-85.136641
439.651,1.5237424000000002,0.3078508,0.1766558,-0.9717546,-0.1446571999999999,0.1373382,-47.453177,78.4983048,179.2873748,0.8780471999999999,0.106818,0.3245974,-0.970545,-0.0886578,0.1972884,-24.0508146,77.7006272,94.1669966,1.564535166844146,0.9920153674778632,0.9421997891310524,0.9943543208034044,23.4023624,-0.7976775999999972,-85.12037819999999
459.635,1.8122936,0.5101068,0.362035,-0.9726164,-0.1427718,0.1370986,-47.4174058,78.5113448,179.297705,1.1290132,0.1861802,0.6134299999999999,-0.9702668,-0.08852,0.1970531999999999,-23.9860814,77.70726020000001,94.2102142,1.9172079650450544,0.9925535121826732,1.2983182343117114,0.994023851430377,23.4313244,-0.8040845999999988,-85.0874908
479.619,1.879975,0.7603968,0.5866968,-0.9759846,-0.1445672,0.1392912,-47.3826968,78.52975760000001,179.3116394,1.3067948,2.522155,1.1374842,-0.9647494,-0.0910692,0.19222,-23.9737442,77.76217199999999,94.1971756,2.1110950782012354,0.9964174090964288,3.059877252208278,0.98791878835712,23.4089526,-0.7675855999999982,-85.1144638
499.603,2.0619164000000003,0.8739132,0.7487926,-0.981477,-0.1461908,0.1434978,-47.336529,78.5503142,179.3393372,1.997394,9.961492000000002,2.157803,-0.9576294,-0.0988058,0.1814372,-24.1892224,77.96369940000001,93.9402208,2.3613373074463464,1.0026267850693396,10.38638625529154,0.9796612227713416,23.1473066,-0.586614800000001,-85.3991164
519.588,3.0661136,0.2116702,0.76171,-0.9868068,-0.1515844,0.1520505999999999,-47.2152232,78.55707400000001,179.4193634,3.7530406,20.0592988,4.220692,-0.9540052,-0.0977362,0.1662496,-24.6461518,78.37150879999999,93.4043932,3.1663952699833606,1.009893497260954,20.83926637508609,0.9733022222915344,22.5690714,-0.1855652000000021,-86.0149702
539.571,6.190768199999999,-1.6928448,0.3979638,-0.995096,-0.1609017999999999,0.1667192,-46.9119312,78.5240172,107.6172912,7.383307,29.9464386,7.447421399999999,-0.944975,-0.0752522,0.1472806,-25.1553592,78.9972442,92.7429368,6.430373986723378,1.021714603060894,31.729583870403925,0.9593394703472802,21.756572,0.4732269999999971,-14.874354399999993
559.556,12.3294678,-5.5947656,0.0548046,-1.005913,-0.1677374,0.1985777999999999,-46.2125354,78.4200194,36.0894348,11.7760346,41.3618764,11.2171542,-0.9357428,-0.0606414,0.1174436,-25.799201600000004,79.875528,91.8601654,13.53957834994729,1.0389561788548158,44.44439625617443,0.9450317276826,20.4133338,1.4555085999999988,55.770730600000014
579.54,22.7120254,-12.1509782,-0.2382389999999999,-1.0090869999999998,-0.148283,0.2359566,-44.8993486,78.2112196,-35.0250458,15.6949022,49.1720636,15.7672968,-0.933253,-0.0454798,0.0953936,-26.3097592,80.9430694,91.0373016,25.75925322691326,1.0468619482728176,53.97063499838871,0.9392175004427888,18.5895894,2.7318497999999978,126.06234740000002
599.542,31.4612636,-20.8340404,-1.3313272,-1.0080593999999998,-0.1331572,0.2726502,-42.9865616,77.8487166,-105.704178,18.8016752,49.625863800000005,20.4018644,-0.9442622,-0.0023488,0.096957,-26.0837986,82.0598892,90.8966186,37.75765854513462,1.0527358288764754,56.85477481459612,0.9492298346866684,16.902763,4.2111726,196.6007966
619.508,36.830379400000005,-30.2123214,-3.606918,-1.0159163999999998,-0.1596808,0.2979454,-40.702665,77.29637579999999,-176.1067202,16.2563038,45.7028996,23.6275386,-0.9558346,0.024658,0.0985347999999999,-25.0322474,83.129251,91.6410812,47.77312077500869,1.0706799480044258,53.95630663212656,0.9612163681150044,15.6704176,5.832875200000001,267.7478014
639.492,39.9704706,-40.3558272,-6.3955032,-1.0294868,-0.1799426,0.3135698,-38.1860268,76.5374282,-174.31727,9.572184,41.4967834,23.4370038,-0.9785942,-0.0212708,0.074498,-23.8138938,84.114276,92.693193,57.15884682324281,1.091122555051008,48.60969950737801,0.9816562571543463,14.372133000000002,7.576847800000005,267.010463
659.476,37.0819188,-50.9121812,-9.938411,-1.0354914000000002,-0.1976146,0.3015004,-35.7260602,75.55918279999999,-172.51804819999998,5.830453,35.4337558,22.8237534,-0.9931664,-0.047652,0.0490367999999999,-22.12638,84.978633,94.2957366,63.764338855165335,1.0964471992792355,42.54960577424019,0.9955173624539152,13.5996802,9.419450200000004,266.8137848
679.461,27.1515206,-61.8317728,-14.4711984,-1.054184,-0.248581,0.2884594,-33.609464,74.332483,-170.863904,3.7781054,31.6718914,20.4645836,-1.0070368000000005,-0.046467,0.0235277999999999,-20.3414682,85.7691878,96.0455612,69.06365745900811,1.12085023302195,37.89699153215585,1.0083827924037976,13.2679958,11.436704800000006,266.9094652
699.445,18.6339968,-72.727324,-19.5531968,-1.0764394000000002,-0.3038608,0.2935736,-31.8875392,72.8497788,-169.42506120000002,1.7000654000000004,30.7693088,16.590385,-1.0144158,-0.073978,-0.0138162,-19.342184600000003,86.5375166,97.0705658,77.58103504106474,1.15639034338149,34.9983065424923,1.0172035426383848,12.5453546,13.687737800000004,266.495627
719.429,12.244432,-83.8611748,-24.923528,-1.0829208,-0.307554,0.3291427999999999,-30.448922200000005,71.1121292,-168.14396979999998,4.29331,31.1307296,12.4077612,-1.0224222,-0.0995216,-0.0397036,-19.899155200000003,87.3251692,96.5277878,88.33914761760815,1.1728776171367925,33.78620094329402,1.028021439354433,10.549767,16.213040000000007,264.6717576
739.413,5.42337,-94.7652176,-30.541460600000004,-1.0792814,-0.3217966,0.3867622,-29.3084818,69.115773,-167.0260194,10.3717608,31.112812400000003,9.2049078,-1.0231126,-0.0811322,-0.0317544,-23.4817426,88.1729262,92.9150926,99.71278867083,1.1907923376921603,34.06333578991511,1.026815547250313,5.8267392,19.0571532,259.94111200000003
759.397,2.0841382,-104.8388322,-37.082493,-1.067721,-0.3429381999999999,0.442869,-28.4453726,66.866677,-166.1219148,14.0941838,30.528266799999997,4.925858199999999,-1.0302368000000002,-0.0667981999999999,-0.009346,-32.4361928,88.8846556,83.9172014,111.22335930995568,1.2057228927167472,33.983601483754946,1.0324423525376516,-3.9908202000000017,22.0179786,250.0391162
779.381,1.5294967999999998,-112.9598786,-44.2461504,-1.0600674,-0.3467384,0.504815,-27.824541,64.4009056,-165.4528076,17.322498,28.667888600000005,0.6896893999999995,-1.0343506000000002,-0.0642157999999999,0.0039016,-47.375916,89.43221880000002,68.79308900000001,121.3259879786988,1.224258385636921,33.50212598045812,1.036349388561869,-19.551375,25.0313132,234.2458966
799.365,2.510396,-120.6012254,-50.7337298,-1.0499044,-0.3456546,0.5625956000000001,-27.3621596,61.7402862,-164.9823332,20.326542,25.955107200000004,-3.2562788000000005,-1.0262306,-0.0638912,0.0180754,-65.6535066,89.8054046,50.1416436,130.86202273951687,1.2402782594159587,33.12762066711984,1.0283764144995549,-38.291347,28.0651184,215.12397680000004
819.35,5.1119018,-128.4368074,-55.9804834,-1.0414868,-0.339894,0.6050136,-26.960049200000004,58.9024552,-164.6237548,18.770453,25.1410294,-8.3278058,-1.0230818,-0.0399876,0.026516,-85.4329748,89.7424896,29.903683800000003,140.1997131124569,1.2515047510877455,32.46157135074313,1.024206266286728,-58.4729256,30.8400344,194.5274386
839.334,8.936755999999999,-135.9320742,-60.26834960000001,-1.0307932000000002,-0.3342364,0.6388686,-26.5606602,55.90716239999999,-164.35486139999998,10.160404000000002,25.654802,-12.6361806,-1.0288596,-0.0142729999999999,0.0279725999999999,-103.669454,89.31381080000001,11.2677,148.96196953459517,1.2579354833683485,30.349229566139503,1.0293387495824298,-77.1087938,33.4066484,175.62256140000002
