Timestamp (ms),Wrist Gyroscope X (deg/s),Wrist Gyroscope Y (deg/s),Wrist Gyroscope Z (deg/s),Wrist Accelerometer X (g),Wrist Accelerometer Y (g),Wrist Accelerometer Z (g),Wrist Roll (deg),Wrist Pitch (deg),Wrist Yaw (deg),Arm Gyroscope X (deg/s),Arm Gyroscope Y (deg/s),Arm Gyroscope Z (deg/s),Arm Accelerometer X (g),Arm Accelerometer Y (g),Arm Accelerometer Z (g),Arm Roll (deg),Arm Pitch (deg),Arm Yaw (deg),Wrist Gyroscope Magnitude (deg/s),Wrist Accelerometer Magnitude (g),Arm Gyroscope Magnitude (deg/s),Arm Accelerometer Magnitude (g),Difference Roll (deg),Difference Pitch (deg),Difference Yaw (deg)
0.0,1.3359962701797485,-1.347191572189331,-1.4505586624145508,-0.882594883441925,-0.3214491009712219,0.3165627121925354,-45.35584259033203,62.316490173339844,-172.91709899902344,0.006697796285152435,-0.25349554419517517,-0.1456962525844574,-1.005308985710144,0.032538481056690216,-0.1171586737036705,165.63961791992188,82.60826110839844,45.003822326660156,2.388290518177814,0.9912190492236144,0.2924589704882369,1.012635701683008,210.9954605102539,20.291770935058594,217.9209213256836
13.821,0.8347100019454956,-1.1275941133499146,-1.0461333990097046,-0.8868050575256348,-0.3336154520511627,0.324811726808548,-45.34088134765625,62.28605651855469,-172.9526824951172,-0.16250823438167572,0.18904408812522888,-0.2519676089286804,-0.9980463981628418,0.044255223125219345,-0.12702950835227966,165.63136291503906,82.60430908203125,44.92223358154297,1.7500298169839357,1.0016112707895697,0.3544492480541966,1.0070708185881996,210.9722442626953,20.318252563476562,217.87491607666016
36.317,0.4920777678489685,-0.8543985486030579,-0.8853640556335449,-0.8818472623825073,-0.32205435633659363,0.3237875998020172,-45.326904296875,62.26526641845703,-172.97813415527344,-0.6067565679550171,-0.06586897373199463,-0.9783630967140198,-0.987752377986908,0.03451680392026901,-0.13213276863098145,165.75704956054688,82.60662078857422,44.98488235473633,1.325144113096426,0.9930820773694647,1.1531203768336173,0.9971485538864058,211.08395385742188,20.341354370117188,217.96301651000977
59.245,0.5512611269950867,-1.0450586080551147,-1.3095378875732422,-0.8836002349853516,-0.3240025043487549,0.3259843587875366,-45.31780242919922,62.23491668701172,-173.00494384765625,-0.18815410137176514,0.9378726482391357,-0.5411998629570007,-0.9882429242134094,0.03604883700609207,-0.12853047251701355,165.8526153564453,82.58894348144531,45.00867462158203,1.7637816767944314,0.9959883534783701,1.0990470244001311,0.9972179692889659,211.17041778564453,20.354026794433594,218.01361846923828
80.179,0.10997810959815979,-1.4807554483413696,-1.3584259748458862,-0.8804600238800049,-0.32384344935417175,0.3202741742134094,-45.31205368041992,62.199378967285156,-173.02383422851562,-0.6767091155052185,1.6239821910858154,-0.1916329264640808,-0.9925008416175842,0.028908105567097664,-0.1288127899169922,165.94149780273438,82.55741882324219,45.0350341796875,2.0124743505246054,0.9912920760343382,1.7697391227175063,1.0012423952396796,211.2535514831543,20.35803985595703,218.05886840820312
93.655,-0.37027761340141296,-0.9261946678161621,-1.174687385559082,-0.8841096758842468,-0.319303035736084,0.31441348791122437,-45.327125549316406,62.1793212890625,-173.05618286132812,-0.5078369379043579,0.6765048503875732,-0.5321928858757019,-0.9986518621444702,0.03357711434364319,-0.12982283532619476,166.02886962890625,82.54569244384766,45.05879592895508,1.5410491645203823,0.9911912978849887,0.9993930337333232,1.0076144763471773,211.35599517822266,20.366371154785156,218.1149787902832
116.21900000000001,-1.221184492111206,-0.10564420372247696,-0.3526920974254608,-0.8828105926513672,-0.31846246123313904,0.321532279253006,-45.352195739746094,62.179969787597656,-173.08253479003906,-0.9679925441741943,1.4846092462539673,-0.7138839960098267,-0.9998282194137573,0.02588805742561817,-0.12886305153369904,166.19235229492188,82.52078247070312,45.1795768737793,1.2754779406714296,0.9920463135931507,1.9106816949451735,1.0084306351474719,211.54454803466797,20.34081268310547,218.26211166381836
138.961,-2.3562545776367188,0.06579232215881348,-0.2316516488790512,-0.8810073137283325,-0.32658955454826355,0.3291570842266083,-45.40135955810547,62.17854309082031,-173.10733032226562,-1.480002999305725,1.7344601154327393,-0.833926796913147,-0.9936257600784302,0.029927078634500504,-0.13276559114456177,166.3561248779297,82.48857879638672,45.3111457824707,2.368528393479256,0.9955797356713365,2.427796258459658,1.0029030278740805,211.75748443603516,20.310035705566406,218.41847610473633
161.199,-1.2281081676483154,-0.19696098566055298,-0.2539289593696594,-0.8833602666854858,-0.3322533667087555,0.32592886686325073,-45.428775787353516,62.17290496826172,-173.12840270996094,-1.2713735103607178,0.9787981510162354,-0.568042516708374,-0.9935060739517212,0.023854726925492287,-0.13209235668182373,166.4810333251953,82.47135925292969,45.39712142944336,1.269457844011938,0.9984724766876241,1.702089517054881,1.0025326716219332,211.90980911254883,20.29845428466797,218.5255241394043
184.04999999999998,0.5767396092414856,-0.16815420985221863,-0.4407030940055847,-0.8830901384353638,-0.3292231559753418,0.3176767826080322,-45.4303092956543,62.16902160644531,-173.15997314453125,-1.9543248414993286,0.27282094955444336,-0.041390471160411835,-0.9862551689147949,0.02606365457177162,-0.14058387279510498,166.4896240234375,82.45997619628906,45.37873077392578,0.7450661931836263,0.994562525556008,1.9737097121208187,0.9965653002141192,211.9199333190918,20.29095458984375,218.53870391845703
