Timestamp (ms),Wrist Gyroscope X (deg/s),Wrist Gyroscope Y (deg/s),Wrist Gyroscope Z (deg/s),Wrist Accelerometer X (g),Wrist Accelerometer Y (g),Wrist Accelerometer Z (g),Wrist Roll (deg),Wrist Pitch (deg),Wrist Yaw (deg),Arm Gyroscope X (deg/s),Arm Gyroscope Y (deg/s),Arm Gyroscope Z (deg/s),Arm Accelerometer X (g),Arm Accelerometer Y (g),Arm Accelerometer Z (g),Arm Roll (deg),Arm Pitch (deg),Arm Yaw (deg),Wrist Gyroscope Magnitude (deg/s),Wrist Accelerometer Magnitude (g),Arm Gyroscope Magnitude (deg/s),Arm Accelerometer Magnitude (g),Difference Roll (deg),Difference Pitch (deg),Difference Yaw (deg)
0.0,-0.2269098907709121,0.8367565870285034,0.3085067868232727,-0.9433369040489196,-0.1874761134386062,0.2674508690834045,-36.23344039916992,70.86604309082031,-85.32119750976562,0.8446989059448242,-0.5537881255149841,0.1988858878612518,-0.9841269850730896,-0.1431463658809662,-0.1047449707984924,-125.89346313476562,79.4693603515625,132.3577880859375,0.9202315588922588,0.9982794072924244,1.0294431145314156,0.9999841567352724,-89.6600227355957,8.603317260742188,217.67898559570312
21.095,-0.1276848018169403,0.7914114594459534,0.3230876326560974,-0.9446481466293336,-0.1951429694890976,0.2587012648582458,-36.25618743896485,70.88510131835938,-85.34162902832031,0.5627995133399963,-0.8533177971839905,0.0788679271936416,-0.9860811233520508,-0.147949531674385,-0.1051311269402504,-125.8093719482422,79.48243713378906,132.52243041992188,0.8643038384345673,0.9986827543872548,1.0252388527296925,1.0026453009941447,-89.55318450927734,8.597335815429688,217.8640594482422
43.518,0.489726185798645,0.2525584995746612,0.1459387242794037,-0.9465550780296326,-0.193959504365921,0.269058883190155,-36.2440071105957,70.88943481445312,-85.33959197998047,0.6157492399215698,-0.5701622366905212,0.1465619951486587,-0.9811602234840392,-0.1473917961120605,-0.1110754013061523,-125.76963806152344,79.49108123779297,132.6412353515625,0.57001372264937,1.0029852878786862,0.8518876223034846,0.9983674025546468,-89.52563095092773,8.601646423339844,217.98082733154297
53.099,0.3300223350524902,-0.3727443218231201,-0.0483559556305408,-0.9447622895240784,-0.1914602071046829,0.272601306438446,-36.2158432006836,70.88030242919922,-85.31803894042969,0.2210463881492614,-1.0839877128601074,0.3458138704299927,-0.9886078238487244,-0.148431122303009,-0.1076179593801498,-125.69528198242188,79.5102310180664,132.8022003173828,0.5001913329215318,1.0017705659896852,1.1590850272207351,1.0054644959540784,-89.47943878173828,8.629928588867188,218.1202392578125
75.155,0.063705027103424,-0.3049980401992798,0.0517972931265831,-0.942687213420868,-0.1919804662466049,0.2639690339565277,-36.20042419433594,70.876708984375,-85.30321502685547,0.3795733749866485,-0.2957965135574341,0.4124435782432556,-0.986706018447876,-0.1423478722572326,-0.1024341136217117,-125.68878173828124,79.5252914428711,132.88986206054688,0.3158561295572569,0.9975947737710976,0.6337832671076041,1.0021698614560743,-89.48835754394531,8.648582458496094,218.1930770874024
99.757,0.4067842364311218,0.3362742960453033,0.3508473336696625,-0.9340433478355408,-0.184282973408699,0.2553864121437073,-36.18428421020508,70.89169311523438,-85.29513549804688,0.1430640220642089,-0.44987553358078,0.2844842672348022,-0.9841110110282898,-0.1475405097007751,-0.1020140945911407,-125.6551742553711,79.53746795654297,133.00820922851562,0.6337567898908276,0.9857075679083588,0.5511684029658289,1.000324727038744,-89.47089004516602,8.645774841308594,218.3033447265625
122.241,-0.0212617833167314,0.5402695536613464,0.1714690625667572,-0.9471400380134584,-0.1874756664037704,0.2663999199867248,-36.18521499633789,70.90418243408203,-85.29679870605469,0.9129462838172911,-0.2782014012336731,0.2741260826587677,-0.9816880822181702,-0.1412073224782943,-0.1153076142072677,-125.66618347167967,79.54563903808594,133.06649780273438,0.5672256107235997,1.0015938770133364,0.99298139256384,0.9984722552904762,-89.4809684753418,8.641456604003906,218.36329650878903
133.429,-0.1582245230674743,0.1740923523902893,0.0596990510821342,-0.948983669281006,-0.193076342344284,0.2670084238052368,-36.18885040283203,70.90767669677734,-85.297607421875,1.261681079864502,0.3883499205112457,0.1203216910362243,-0.9852112531661988,-0.1434812694787979,-0.1126748099923133,-125.70746612548828,79.54347229003906,133.07540893554688,0.242707897607024,1.004560588973132,1.3255686015378318,1.0019599297693311,-89.51861572265625,8.635795593261719,218.37301635742188
162.177,0.513934314250946,-0.6309740543365479,0.049510084092617,-0.9439908266067504,-0.1941963136196136,0.2665402293205261,-36.15431213378906,70.89695739746094,-85.27198028564453,0.9730308055877686,0.3873292207717895,0.4626228213310241,-0.9785424470901488,-0.1568972319364547,-0.108381263911724,-125.7402801513672,79.5416259765625,133.0958709716797,0.8152962559937026,0.999937289427383,1.1449160443904784,0.9969496278717402,-89.58596801757812,8.644668579101562,218.36785125732425
172.12,0.6160154342651367,-1.8339245319366453,0.1503189504146576,-0.9498916268348694,-0.1987472176551818,0.2743800282478332,-36.07134628295898,70.86445617675781,-85.1973876953125,1.905303239822388,2.593113422393799,0.2819579243659973,-0.9723308682441713,-0.1479514688253402,-0.1165724694728851,-125.97139739990234,79.51166534423828,132.9021453857422,1.9404509761768456,1.008503326299895,3.230157570179719,0.9904070350654048,-89.90005111694336,8.647209167480469,218.0995330810547
